Bird_Pos,Bird_Vel,Horiz_Dist,Vert_Dist_Top,Vert_Dist_Bottom,Collision,Score
559.5,1.5,519,418.5,-242.5,0,0
561.25,1.75,116,149.25,26.75,0,0
561.25,1.75,316,405.25,-229.25,0,0
561.25,1.75,516,420.25,-244.25,0,0
563.25,2.0,113,151.25,24.75,0,0
563.25,2.0,313,407.25,-231.25,0,0
563.25,2.0,513,422.25,-246.25,0,0
565.5,2.25,110,153.5,22.5,0,0
565.5,2.25,310,409.5,-233.5,0,0
565.5,2.25,510,424.5,-248.5,0,0
568.0,2.5,107,156.0,20.0,0,0
568.0,2.5,307,412.0,-236.0,0,0
568.0,2.5,507,427.0,-251.0,0,0
570.75,2.75,104,158.75,17.25,0,0
570.75,2.75,304,414.75,-238.75,0,0
570.75,2.75,504,429.75,-253.75,0,0
573.75,3.0,101,161.75,14.25,0,0
573.75,3.0,301,417.75,-241.75,0,0
573.75,3.0,501,432.75,-256.75,0,0
577.0,3.25,98,165.0,11.0,0,0
577.0,3.25,298,421.0,-245.0,0,0
577.0,3.25,498,436.0,-260.0,0,0
580.5,3.5,95,168.5,7.5,0,0
580.5,3.5,295,424.5,-248.5,0,0
580.5,3.5,495,439.5,-263.5,0,0
584.25,3.75,92,172.25,3.75,0,0
584.25,3.75,292,428.25,-252.25,0,0
584.25,3.75,492,443.25,-267.25,0,0
588.25,4.0,89,176.25,-0.25,0,0
588.25,4.0,289,432.25,-256.25,0,0
588.25,4.0,489,447.25,-271.25,0,0
592.5,4.25,86,180.5,-4.5,0,0
592.5,4.25,286,436.5,-260.5,0,0
592.5,4.25,486,451.5,-275.5,0,0
597.0,4.5,83,185.0,-9.0,0,0
597.0,4.5,283,441.0,-265.0,0,0
597.0,4.5,483,456.0,-280.0,0,0
601.75,4.75,80,189.75,-13.75,0,0
601.75,4.75,280,445.75,-269.75,0,0
601.75,4.75,480,460.75,-284.75,0,0
606.75,5.0,77,194.75,-18.75,0,0
606.75,5.0,277,450.75,-274.75,0,0
606.75,5.0,477,465.75,-289.75,0,0
602.0,-4.75,74,190.0,-14.0,0,0
602.0,-4.75,274,446.0,-270.0,0,0
602.0,-4.75,474,461.0,-285.0,0,0
597.5,-4.5,71,185.5,-9.5,0,0
597.5,-4.5,271,441.5,-265.5,0,0
597.5,-4.5,471,456.5,-280.5,0,0
593.25,-4.25,68,181.25,-5.25,0,0
593.25,-4.25,268,437.25,-261.25,0,0
593.25,-4.25,468,452.25,-276.25,0,0
589.25,-4.0,65,177.25,-1.25,0,0
589.25,-4.0,265,433.25,-257.25,0,0
589.25,-4.0,465,448.25,-272.25,0,0
585.5,-3.75,62,173.5,2.5,0,0
585.5,-3.75,262,429.5,-253.5,0,0
585.5,-3.75,462,444.5,-268.5,0,0
582.0,-3.5,59,170.0,6.0,0,0
582.0,-3.5,259,426.0,-250.0,0,0
582.0,-3.5,459,441.0,-265.0,0,0
578.75,-3.25,56,166.75,9.25,0,0
578.75,-3.25,256,422.75,-246.75,0,0
578.75,-3.25,456,437.75,-261.75,0,0
575.75,-3.0,53,163.75,12.25,0,0
575.75,-3.0,253,419.75,-243.75,0,0
575.75,-3.0,453,434.75,-258.75,0,0
573.0,-2.75,50,161.0,15.0,0,0
573.0,-2.75,250,417.0,-241.0,0,0
573.0,-2.75,450,432.0,-256.0,0,0
570.5,-2.5,47,158.5,17.5,0,0
570.5,-2.5,247,414.5,-238.5,0,0
570.5,-2.5,447,429.5,-253.5,0,0
568.25,-2.25,44,156.25,19.75,0,0
568.25,-2.25,244,412.25,-236.25,0,0
568.25,-2.25,444,427.25,-251.25,0,0
566.25,-2.0,41,154.25,21.75,0,0
566.25,-2.0,241,410.25,-234.25,0,0
566.25,-2.0,441,425.25,-249.25,0,0
564.5,-1.75,38,152.5,23.5,0,0
564.5,-1.75,238,408.5,-232.5,0,0
564.5,-1.75,438,423.5,-247.5,0,0
563.0,-1.5,35,151.0,25.0,0,0
563.0,-1.5,235,407.0,-231.0,0,0
563.0,-1.5,435,422.0,-246.0,0,0
561.75,-1.25,32,149.75,26.25,0,0
561.75,-1.25,232,405.75,-229.75,0,0
561.75,-1.25,432,420.75,-244.75,0,0
557.0,-4.75,29,145.0,31.0,0,0
557.0,-4.75,229,401.0,-225.0,0,0
557.0,-4.75,429,416.0,-240.0,0,0
552.5,-4.5,26,140.5,35.5,0,0
552.5,-4.5,226,396.5,-220.5,0,0
552.5,-4.5,426,411.5,-235.5,0,0
548.25,-4.25,23,136.25,39.75,0,0
548.25,-4.25,223,392.25,-216.25,0,0
548.25,-4.25,423,407.25,-231.25,0,0
544.25,-4.0,20,132.25,43.75,0,0
544.25,-4.0,220,388.25,-212.25,0,0
544.25,-4.0,420,403.25,-227.25,0,0
540.5,-3.75,17,128.5,47.5,0,0
540.5,-3.75,217,384.5,-208.5,0,0
540.5,-3.75,417,399.5,-223.5,0,0
537.0,-3.5,14,125.0,51.0,0,0
537.0,-3.5,214,381.0,-205.0,0,0
537.0,-3.5,414,396.0,-220.0,0,0
533.75,-3.25,11,121.75,54.25,0,0
533.75,-3.25,211,377.75,-201.75,0,0
533.75,-3.25,411,392.75,-216.75,0,0
530.75,-3.0,8,118.75,57.25,0,0
530.75,-3.0,208,374.75,-198.75,0,0
530.75,-3.0,408,389.75,-213.75,0,0
528.0,-2.75,5,116.0,60.0,0,0
528.0,-2.75,205,372.0,-196.0,0,0
528.0,-2.75,405,387.0,-211.0,0,0
525.5,-2.5,2,113.5,62.5,0,0
525.5,-2.5,202,369.5,-193.5,0,0
525.5,-2.5,402,384.5,-208.5,0,0
523.25,-2.25,-1,111.25,64.75,0,0
523.25,-2.25,199,367.25,-191.25,0,0
523.25,-2.25,399,382.25,-206.25,0,0
521.25,-2.0,-4,109.25,66.75,0,0
521.25,-2.0,196,365.25,-189.25,0,0
521.25,-2.0,396,380.25,-204.25,0,0
519.5,-1.75,-7,107.5,68.5,0,0
519.5,-1.75,193,363.5,-187.5,0,0
519.5,-1.75,393,378.5,-202.5,0,0
518.0,-1.5,-10,106.0,70.0,0,0
518.0,-1.5,190,362.0,-186.0,0,0
518.0,-1.5,390,377.0,-201.0,0,0
516.75,-1.25,-13,104.75,71.25,0,0
516.75,-1.25,187,360.75,-184.75,0,0
516.75,-1.25,387,375.75,-199.75,0,0
515.75,-1.0,-16,103.75,72.25,0,0
515.75,-1.0,184,359.75,-183.75,0,0
515.75,-1.0,384,374.75,-198.75,0,0
515.0,-0.75,-19,103.0,73.0,0,0
515.0,-0.75,181,359.0,-183.0,0,0
515.0,-0.75,381,374.0,-198.0,0,0
514.5,-0.5,-22,102.5,73.5,0,0
514.5,-0.5,178,358.5,-182.5,0,0
514.5,-0.5,378,373.5,-197.5,0,0
514.25,-0.25,-25,102.25,73.75,0,0
514.25,-0.25,175,358.25,-182.25,0,0
514.25,-0.25,375,373.25,-197.25,0,0
514.25,0.0,-28,102.25,73.75,0,0
514.25,0.0,172,358.25,-182.25,0,0
514.25,0.0,372,373.25,-197.25,0,0
514.5,0.25,-31,102.5,73.5,0,0
514.5,0.25,169,358.5,-182.5,0,0
514.5,0.25,369,373.5,-197.5,0,0
515.0,0.5,-34,103.0,73.0,0,0
515.0,0.5,166,359.0,-183.0,0,0
515.0,0.5,366,374.0,-198.0,0,0
515.75,0.75,-37,103.75,72.25,0,0
515.75,0.75,163,359.75,-183.75,0,0
515.75,0.75,363,374.75,-198.75,0,0
516.75,1.0,-40,104.75,71.25,0,0
516.75,1.0,160,360.75,-184.75,0,0
516.75,1.0,360,375.75,-199.75,0,0
518.0,1.25,-43,106.0,70.0,0,0
518.0,1.25,157,362.0,-186.0,0,0
518.0,1.25,357,377.0,-201.0,0,0
519.5,1.5,-46,107.5,68.5,0,0
519.5,1.5,154,363.5,-187.5,0,0
519.5,1.5,354,378.5,-202.5,0,0
521.25,1.75,-49,109.25,66.75,0,0
521.25,1.75,151,365.25,-189.25,0,0
521.25,1.75,351,380.25,-204.25,0,0
523.25,2.0,-52,111.25,64.75,0,0
523.25,2.0,148,367.25,-191.25,0,0
523.25,2.0,348,382.25,-206.25,0,0
525.5,2.25,-55,113.5,62.5,0,0
525.5,2.25,145,369.5,-193.5,0,0
525.5,2.25,345,384.5,-208.5,0,0
528.0,2.5,-58,116.0,60.0,0,0
528.0,2.5,142,372.0,-196.0,0,0
528.0,2.5,342,387.0,-211.0,0,0
530.75,2.75,-61,118.75,57.25,0,0
530.75,2.75,139,374.75,-198.75,0,0
530.75,2.75,339,389.75,-213.75,0,0
533.75,3.0,-64,121.75,54.25,0,0
533.75,3.0,136,377.75,-201.75,0,0
533.75,3.0,336,392.75,-216.75,0,0
529.0,-4.75,-67,117.0,59.0,0,0
529.0,-4.75,133,373.0,-197.0,0,0
529.0,-4.75,333,388.0,-212.0,0,0
524.5,-4.5,-70,112.5,63.5,0,0
524.5,-4.5,130,368.5,-192.5,0,0
524.5,-4.5,330,383.5,-207.5,0,0
520.25,-4.25,-73,108.25,67.75,0,0
520.25,-4.25,127,364.25,-188.25,0,0
520.25,-4.25,327,379.25,-203.25,0,0
516.25,-4.0,-76,104.25,71.75,0,0
516.25,-4.0,124,360.25,-184.25,0,0
516.25,-4.0,324,375.25,-199.25,0,0
512.5,-3.75,-79,100.5,75.5,0,0
512.5,-3.75,121,356.5,-180.5,0,0
512.5,-3.75,321,371.5,-195.5,0,0
509.0,-3.5,-82,97.0,79.0,0,0
509.0,-3.5,118,353.0,-177.0,0,0
509.0,-3.5,318,368.0,-192.0,0,0
505.75,-3.25,-85,93.75,82.25,0,0
505.75,-3.25,115,349.75,-173.75,0,0
505.75,-3.25,315,364.75,-188.75,0,0
502.75,-3.0,-88,90.75,85.25,0,0
502.75,-3.0,112,346.75,-170.75,0,0
502.75,-3.0,312,361.75,-185.75,0,0
500.0,-2.75,-91,88.0,88.0,0,0
500.0,-2.75,109,344.0,-168.0,0,0
500.0,-2.75,309,359.0,-183.0,0,0
497.5,-2.5,-94,85.5,90.5,0,1
497.5,-2.5,306,356.5,-180.5,0,1
497.5,-2.5,1097,392.5,-216.5,0,1
495.25,-2.25,106,339.25,-163.25,0,1
495.25,-2.25,303,354.25,-178.25,0,1
495.25,-2.25,1094,390.25,-214.25,0,1
493.25,-2.0,103,337.25,-161.25,0,1
493.25,-2.0,300,352.25,-176.25,0,1
493.25,-2.0,1091,388.25,-212.25,0,1
491.5,-1.75,100,335.5,-159.5,0,1
491.5,-1.75,297,350.5,-174.5,0,1
491.5,-1.75,1088,386.5,-210.5,0,1
490.0,-1.5,97,334.0,-158.0,0,1
490.0,-1.5,294,349.0,-173.0,0,1
490.0,-1.5,1085,385.0,-209.0,0,1
488.75,-1.25,94,332.75,-156.75,0,1
488.75,-1.25,291,347.75,-171.75,0,1
488.75,-1.25,1082,383.75,-207.75,0,1
487.75,-1.0,91,331.75,-155.75,0,1
487.75,-1.0,288,346.75,-170.75,0,1
487.75,-1.0,1079,382.75,-206.75,0,1
487.0,-0.75,88,331.0,-155.0,0,1
487.0,-0.75,285,346.0,-170.0,0,1
487.0,-0.75,1076,382.0,-206.0,0,1
486.5,-0.5,85,330.5,-154.5,0,1
486.5,-0.5,282,345.5,-169.5,0,1
486.5,-0.5,1073,381.5,-205.5,0,1
481.75,-4.75,82,325.75,-149.75,0,1
481.75,-4.75,279,340.75,-164.75,0,1
481.75,-4.75,1070,376.75,-200.75,0,1
477.25,-4.5,79,321.25,-145.25,0,1
477.25,-4.5,276,336.25,-160.25,0,1
477.25,-4.5,1067,372.25,-196.25,0,1
473.0,-4.25,76,317.0,-141.0,0,1
473.0,-4.25,273,332.0,-156.0,0,1
473.0,-4.25,1064,368.0,-192.0,0,1
469.0,-4.0,73,313.0,-137.0,0,1
469.0,-4.0,270,328.0,-152.0,0,1
469.0,-4.0,1061,364.0,-188.0,0,1
465.25,-3.75,70,309.25,-133.25,0,1
465.25,-3.75,267,324.25,-148.25,0,1
465.25,-3.75,1058,360.25,-184.25,0,1
461.75,-3.5,67,305.75,-129.75,0,1
461.75,-3.5,264,320.75,-144.75,0,1
461.75,-3.5,1055,356.75,-180.75,0,1
458.5,-3.25,64,302.5,-126.5,0,1
458.5,-3.25,261,317.5,-141.5,0,1
458.5,-3.25,1052,353.5,-177.5,0,1
455.5,-3.0,61,299.5,-123.5,0,1
455.5,-3.0,258,314.5,-138.5,0,1
455.5,-3.0,1049,350.5,-174.5,0,1
452.75,-2.75,58,296.75,-120.75,0,1
452.75,-2.75,255,311.75,-135.75,0,1
452.75,-2.75,1046,347.75,-171.75,0,1
450.25,-2.5,55,294.25,-118.25,0,1
450.25,-2.5,252,309.25,-133.25,0,1
450.25,-2.5,1043,345.25,-169.25,0,1
448.0,-2.25,52,292.0,-116.0,0,1
448.0,-2.25,249,307.0,-131.0,0,1
448.0,-2.25,1040,343.0,-167.0,0,1
446.0,-2.0,49,290.0,-114.0,0,1
446.0,-2.0,246,305.0,-129.0,0,1
446.0,-2.0,1037,341.0,-165.0,0,1
444.25,-1.75,46,288.25,-112.25,0,1
444.25,-1.75,243,303.25,-127.25,0,1
444.25,-1.75,1034,339.25,-163.25,0,1
442.75,-1.5,43,286.75,-110.75,0,1
442.75,-1.5,240,301.75,-125.75,0,1
442.75,-1.5,1031,337.75,-161.75,0,1
441.5,-1.25,40,285.5,-109.5,0,1
441.5,-1.25,237,300.5,-124.5,0,1
441.5,-1.25,1028,336.5,-160.5,0,1
440.5,-1.0,37,284.5,-108.5,0,1
440.5,-1.0,234,299.5,-123.5,0,1
440.5,-1.0,1025,335.5,-159.5,0,1
439.75,-0.75,34,283.75,-107.75,0,1
400.25,0.25,947,34.25,141.75,0,0
400.25,0.25,1147,233.25,-57.25,0,0
400.25,0.25,1347,-31.75,207.75,0,0
400.75,0.5,944,34.75,141.25,0,0
400.75,0.5,1144,233.75,-57.75,0,0
400.75,0.5,1344,-31.25,207.25,0,0
401.5,0.75,941,35.5,140.5,0,0
401.5,0.75,1141,234.5,-58.5,0,0
401.5,0.75,1341,-30.5,206.5,0,0
402.5,1.0,938,36.5,139.5,0,0
402.5,1.0,1138,235.5,-59.5,0,0
402.5,1.0,1338,-29.5,205.5,0,0
403.75,1.25,935,37.75,138.25,0,0
403.75,1.25,1135,236.75,-60.75,0,0
403.75,1.25,1335,-28.25,204.25,0,0
405.25,1.5,932,39.25,136.75,0,0
405.25,1.5,1132,238.25,-62.25,0,0
405.25,1.5,1332,-26.75,202.75,0,0
407.0,1.75,929,41.0,135.0,0,0
407.0,1.75,1129,240.0,-64.0,0,0
407.0,1.75,1329,-25.0,201.0,0,0
409.0,2.0,926,43.0,133.0,0,0
409.0,2.0,1126,242.0,-66.0,0,0
409.0,2.0,1326,-23.0,199.0,0,0
411.25,2.25,923,45.25,130.75,0,0
411.25,2.25,1123,244.25,-68.25,0,0
411.25,2.25,1323,-20.75,196.75,0,0
413.75,2.5,920,47.75,128.25,0,0
413.75,2.5,1120,246.75,-70.75,0,0
413.75,2.5,1320,-18.25,194.25,0,0
416.5,2.75,917,50.5,125.5,0,0
416.5,2.75,1117,249.5,-73.5,0,0
416.5,2.75,1317,-15.5,191.5,0,0
419.5,3.0,914,53.5,122.5,0,0
419.5,3.0,1114,252.5,-76.5,0,0
419.5,3.0,1314,-12.5,188.5,0,0
422.75,3.25,911,56.75,119.25,0,0
422.75,3.25,1111,255.75,-79.75,0,0
422.75,3.25,1311,-9.25,185.25,0,0
426.25,3.5,908,60.25,115.75,0,0
426.25,3.5,1108,259.25,-83.25,0,0
426.25,3.5,1308,-5.75,181.75,0,0
430.0,3.75,905,64.0,112.0,0,0
430.0,3.75,1105,263.0,-87.0,0,0
430.0,3.75,1305,-2.0,178.0,0,0
434.0,4.0,902,68.0,108.0,0,0
434.0,4.0,1102,267.0,-91.0,0,0
434.0,4.0,1302,2.0,174.0,0,0
438.25,4.25,899,72.25,103.75,0,0
438.25,4.25,1099,271.25,-95.25,0,0
438.25,4.25,1299,6.25,169.75,0,0
442.75,4.5,896,76.75,99.25,0,0
442.75,4.5,1096,275.75,-99.75,0,0
442.75,4.5,1296,10.75,165.25,0,0
447.5,4.75,893,81.5,94.5,0,0
447.5,4.75,1093,280.5,-104.5,0,0
447.5,4.75,1293,15.5,160.5,0,0
452.5,5.0,890,86.5,89.5,0,0
452.5,5.0,1090,285.5,-109.5,0,0
452.5,5.0,1290,20.5,155.5,0,0
457.75,5.25,887,91.75,84.25,0,0
457.75,5.25,1087,290.75,-114.75,0,0
457.75,5.25,1287,25.75,150.25,0,0
463.25,5.5,884,97.25,78.75,0,0
463.25,5.5,1084,296.25,-120.25,0,0
463.25,5.5,1284,31.25,144.75,0,0
469.0,5.75,881,103.0,73.0,0,0
469.0,5.75,1081,302.0,-126.0,0,0
469.0,5.75,1281,37.0,139.0,0,0
475.0,6.0,878,109.0,67.0,0,0
475.0,6.0,1078,308.0,-132.0,0,0
475.0,6.0,1278,43.0,133.0,0,0
481.25,6.25,875,115.25,60.75,0,0
481.25,6.25,1075,314.25,-138.25,0,0
481.25,6.25,1275,49.25,126.75,0,0
487.75,6.5,872,121.75,54.25,0,0
487.75,6.5,1072,320.75,-144.75,0,0
487.75,6.5,1272,55.75,120.25,0,0
494.5,6.75,869,128.5,47.5,0,0
494.5,6.75,1069,327.5,-151.5,0,0
494.5,6.75,1269,62.5,113.5,0,0
501.5,7.0,866,135.5,40.5,0,0
501.5,7.0,1066,334.5,-158.5,0,0
501.5,7.0,1266,69.5,106.5,0,0
508.75,7.25,863,142.75,33.25,0,0
508.75,7.25,1063,341.75,-165.75,0,0
508.75,7.25,1263,76.75,99.25,0,0
516.25,7.5,860,150.25,25.75,0,0
516.25,7.5,1060,349.25,-173.25,0,0
516.25,7.5,1260,84.25,91.75,0,0
524.0,7.75,857,158.0,18.0,0,0
524.0,7.75,1057,357.0,-181.0,0,0
524.0,7.75,1257,92.0,84.0,0,0
532.0,8.0,854,166.0,10.0,0,0
532.0,8.0,1054,365.0,-189.0,0,0
532.0,8.0,1254,100.0,76.0,0,0
540.25,8.25,851,174.25,1.75,0,0
540.25,8.25,1051,373.25,-197.25,0,0
540.25,8.25,1251,108.25,67.75,0,0
548.75,8.5,848,182.75,-6.75,0,0
548.75,8.5,1048,381.75,-205.75,0,0
548.75,8.5,1248,116.75,59.25,0,0
557.5,8.75,845,191.5,-15.5,0,0
557.5,8.75,1045,390.5,-214.5,0,0
557.5,8.75,1245,125.5,50.5,0,0
566.5,9.0,842,200.5,-24.5,0,0
566.5,9.0,1042,399.5,-223.5,0,0
566.5,9.0,1242,134.5,41.5,0,0
575.75,9.25,839,209.75,-33.75,0,0
575.75,9.25,1039,408.75,-232.75,0,0
575.75,9.25,1239,143.75,32.25,0,0
571.0,-4.75,836,205.0,-29.0,0,0
571.0,-4.75,1036,404.0,-228.0,0,0
571.0,-4.75,1236,139.0,37.0,0,0
566.5,-4.5,833,200.5,-24.5,0,0
566.5,-4.5,1033,399.5,-223.5,0,0
566.5,-4.5,1233,134.5,41.5,0,0
562.25,-4.25,830,196.25,-20.25,0,0
562.25,-4.25,1030,395.25,-219.25,0,0
562.25,-4.25,1230,130.25,45.75,0,0
558.25,-4.0,827,192.25,-16.25,0,0
558.25,-4.0,1027,391.25,-215.25,0,0
558.25,-4.0,1227,126.25,49.75,0,0
554.5,-3.75,824,188.5,-12.5,0,0
554.5,-3.75,1024,387.5,-211.5,0,0
554.5,-3.75,1224,122.5,53.5,0,0
551.0,-3.5,821,185.0,-9.0,0,0
551.0,-3.5,1021,384.0,-208.0,0,0
551.0,-3.5,1221,119.0,57.0,0,0
547.75,-3.25,818,181.75,-5.75,0,0
547.75,-3.25,1018,380.75,-204.75,0,0
547.75,-3.25,1218,115.75,60.25,0,0
544.75,-3.0,815,178.75,-2.75,0,0
544.75,-3.0,1015,377.75,-201.75,0,0
544.75,-3.0,1215,112.75,63.25,0,0
542.0,-2.75,812,176.0,0.0,0,0
542.0,-2.75,1012,375.0,-199.0,0,0
542.0,-2.75,1212,110.0,66.0,0,0
539.5,-2.5,809,173.5,2.5,0,0
539.5,-2.5,1009,372.5,-196.5,0,0
539.5,-2.5,1209,107.5,68.5,0,0
537.25,-2.25,806,171.25,4.75,0,0
537.25,-2.25,1006,370.25,-194.25,0,0
537.25,-2.25,1206,105.25,70.75,0,0
535.25,-2.0,803,169.25,6.75,0,0
535.25,-2.0,1003,368.25,-192.25,0,0
535.25,-2.0,1203,103.25,72.75,0,0
533.5,-1.75,800,167.5,8.5,0,0
533.5,-1.75,1000,366.5,-190.5,0,0
533.5,-1.75,1200,101.5,74.5,0,0
532.0,-1.5,797,166.0,10.0,0,0
532.0,-1.5,997,365.0,-189.0,0,0
532.0,-1.5,1197,100.0,76.0,0,0
530.75,-1.25,794,164.75,11.25,0,0
530.75,-1.25,994,363.75,-187.75,0,0
530.75,-1.25,1194,98.75,77.25,0,0
529.75,-1.0,791,163.75,12.25,0,0
529.75,-1.0,991,362.75,-186.75,0,0
529.75,-1.0,1191,97.75,78.25,0,0
529.0,-0.75,788,163.0,13.0,0,0
529.0,-0.75,988,362.0,-186.0,0,0
529.0,-0.75,1188,97.0,79.0,0,0
528.5,-0.5,785,162.5,13.5,0,0
528.5,-0.5,985,361.5,-185.5,0,0
528.5,-0.5,1185,96.5,79.5,0,0
528.25,-0.25,782,162.25,13.75,0,0
528.25,-0.25,982,361.25,-185.25,0,0
528.25,-0.25,1182,96.25,79.75,0,0
528.25,0.0,779,162.25,13.75,0,0
528.25,0.0,979,361.25,-185.25,0,0
528.25,0.0,1179,96.25,79.75,0,0
528.5,0.25,776,162.5,13.5,0,0
528.5,0.25,976,361.5,-185.5,0,0
528.5,0.25,1176,96.5,79.5,0,0
529.0,0.5,773,163.0,13.0,0,0
529.0,0.5,973,362.0,-186.0,0,0
529.0,0.5,1173,97.0,79.0,0,0
529.75,0.75,770,163.75,12.25,0,0
529.75,0.75,970,362.75,-186.75,0,0
529.75,0.75,1170,97.75,78.25,0,0
530.75,1.0,767,164.75,11.25,0,0
530.75,1.0,967,363.75,-187.75,0,0
530.75,1.0,1167,98.75,77.25,0,0
532.0,1.25,764,166.0,10.0,0,0
532.0,1.25,964,365.0,-189.0,0,0
532.0,1.25,1164,100.0,76.0,0,0
533.5,1.5,761,167.5,8.5,0,0
533.5,1.5,961,366.5,-190.5,0,0
533.5,1.5,1161,101.5,74.5,0,0
535.25,1.75,758,169.25,6.75,0,0
535.25,1.75,958,368.25,-192.25,0,0
535.25,1.75,1158,103.25,72.75,0,0
537.25,2.0,755,171.25,4.75,0,0
537.25,2.0,955,370.25,-194.25,0,0
537.25,2.0,1155,105.25,70.75,0,0
539.5,2.25,752,173.5,2.5,0,0
539.5,2.25,952,372.5,-196.5,0,0
539.5,2.25,1152,107.5,68.5,0,0
542.0,2.5,749,176.0,0.0,0,0
542.0,2.5,949,375.0,-199.0,0,0
542.0,2.5,1149,110.0,66.0,0,0
544.75,2.75,746,178.75,-2.75,0,0
544.75,2.75,946,377.75,-201.75,0,0
544.75,2.75,1146,112.75,63.25,0,0
547.75,3.0,743,181.75,-5.75,0,0
547.75,3.0,943,380.75,-204.75,0,0
547.75,3.0,1143,115.75,60.25,0,0
551.0,3.25,740,185.0,-9.0,0,0
551.0,3.25,940,384.0,-208.0,0,0
551.0,3.25,1140,119.0,57.0,0,0
554.5,3.5,737,188.5,-12.5,0,0
554.5,3.5,937,387.5,-211.5,0,0
554.5,3.5,1137,122.5,53.5,0,0
549.75,-4.75,734,183.75,-7.75,0,0
549.75,-4.75,934,382.75,-206.75,0,0
549.75,-4.75,1134,117.75,58.25,0,0
545.25,-4.5,731,179.25,-3.25,0,0
545.25,-4.5,931,378.25,-202.25,0,0
545.25,-4.5,1131,113.25,62.75,0,0
541.0,-4.25,728,175.0,1.0,0,0
541.0,-4.25,928,374.0,-198.0,0,0
541.0,-4.25,1128,109.0,67.0,0,0
537.0,-4.0,725,171.0,5.0,0,0
537.0,-4.0,925,370.0,-194.0,0,0
537.0,-4.0,1125,105.0,71.0,0,0
533.25,-3.75,722,167.25,8.75,0,0
533.25,-3.75,922,366.25,-190.25,0,0
533.25,-3.75,1122,101.25,74.75,0,0
529.75,-3.5,719,163.75,12.25,0,0
529.75,-3.5,919,362.75,-186.75,0,0
529.75,-3.5,1119,97.75,78.25,0,0
526.5,-3.25,716,160.5,15.5,0,0
526.5,-3.25,916,359.5,-183.5,0,0
526.5,-3.25,1116,94.5,81.5,0,0
523.5,-3.0,713,157.5,18.5,0,0
523.5,-3.0,913,356.5,-180.5,0,0
523.5,-3.0,1113,91.5,84.5,0,0
520.75,-2.75,710,154.75,21.25,0,0
520.75,-2.75,910,353.75,-177.75,0,0
520.75,-2.75,1110,88.75,87.25,0,0
518.25,-2.5,707,152.25,23.75,0,0
518.25,-2.5,907,351.25,-175.25,0,0
518.25,-2.5,1107,86.25,89.75,0,0
516.0,-2.25,704,150.0,26.0,0,0
516.0,-2.25,904,349.0,-173.0,0,0
516.0,-2.25,1104,84.0,92.0,0,0
514.0,-2.0,701,148.0,28.0,0,0
514.0,-2.0,901,347.0,-171.0,0,0
514.0,-2.0,1101,82.0,94.0,0,0
512.25,-1.75,698,146.25,29.75,0,0
512.25,-1.75,898,345.25,-169.25,0,0
512.25,-1.75,1098,80.25,95.75,0,0
510.75,-1.5,695,144.75,31.25,0,0
510.75,-1.5,895,343.75,-167.75,0,0
510.75,-1.5,1095,78.75,97.25,0,0
509.5,-1.25,692,143.5,32.5,0,0
509.5,-1.25,892,342.5,-166.5,0,0
509.5,-1.25,1092,77.5,98.5,0,0
508.5,-1.0,689,142.5,33.5,0,0
508.5,-1.0,889,341.5,-165.5,0,0
508.5,-1.0,1089,76.5,99.5,0,0
507.75,-0.75,686,141.75,34.25,0,0
507.75,-0.75,886,340.75,-164.75,0,0
507.75,-0.75,1086,75.75,100.25,0,0
507.25,-0.5,683,141.25,34.75,0,0
507.25,-0.5,883,340.25,-164.25,0,0
507.25,-0.5,1083,75.25,100.75,0,0
507.0,-0.25,680,141.0,35.0,0,0
507.0,-0.25,880,340.0,-164.0,0,0
507.0,-0.25,1080,75.0,101.0,0,0
507.0,0.0,677,141.0,35.0,0,0
507.0,0.0,877,340.0,-164.0,0,0
507.0,0.0,1077,75.0,101.0,0,0
507.25,0.25,674,141.25,34.75,0,0
507.25,0.25,874,340.25,-164.25,0,0
507.25,0.25,1074,75.25,100.75,0,0
507.75,0.5,671,141.75,34.25,0,0
507.75,0.5,871,340.75,-164.75,0,0
507.75,0.5,1071,75.75,100.25,0,0
508.5,0.75,668,142.5,33.5,0,0
508.5,0.75,868,341.5,-165.5,0,0
508.5,0.75,1068,76.5,99.5,0,0
509.5,1.0,665,143.5,32.5,0,0
509.5,1.0,865,342.5,-166.5,0,0
509.5,1.0,1065,77.5,98.5,0,0
510.75,1.25,662,144.75,31.25,0,0
510.75,1.25,862,343.75,-167.75,0,0
510.75,1.25,1062,78.75,97.25,0,0
512.25,1.5,659,146.25,29.75,0,0
512.25,1.5,859,345.25,-169.25,0,0
512.25,1.5,1059,80.25,95.75,0,0
514.0,1.75,656,148.0,28.0,0,0
514.0,1.75,856,347.0,-171.0,0,0
514.0,1.75,1056,82.0,94.0,0,0
516.0,2.0,653,150.0,26.0,0,0
516.0,2.0,853,349.0,-173.0,0,0
516.0,2.0,1053,84.0,92.0,0,0
518.25,2.25,650,152.25,23.75,0,0
518.25,2.25,850,351.25,-175.25,0,0
518.25,2.25,1050,86.25,89.75,0,0
520.75,2.5,647,154.75,21.25,0,0
520.75,2.5,847,353.75,-177.75,0,0
520.75,2.5,1047,88.75,87.25,0,0
523.5,2.75,644,157.5,18.5,0,0
523.5,2.75,844,356.5,-180.5,0,0
523.5,2.75,1044,91.5,84.5,0,0
